contribution_id,candidate,party,office,amount,date,contributor_type,state,employer,occupation
1850,Smith (D),Democrat,House,25,2024-08-17,Union PAC,AL,Healthcare Inc,Consultant
1851,Davis (R),Republican,House,50,2024-04-25,PAC,MO,Tech Corp,Engineer
1852,Wilson (I),Independent,House,100,2024-10-01,Individual,MS,Finance LLC,Healthcare
1853,Wilson (I),Independent,House,659.7017912644736,2024-03-21,Individual,MA,Education,Business Owner
1854,Wilson (I),Independent,Senate,25,2024-11-19,Individual,IA,Education,Engineer
1855,Smith (D),Democrat,Senate,25,2024-12-21,Individual,ME,Retired,Attorney
1856,Smith (D),Democrat,Governor,100,2024-01-24,Individual,MA,Retail Co,Consultant
1857,Smith (D),Democrat,Governor,1000,2024-05-21,Super PAC,NV,Retail Co,Teacher
1858,Jones (R),Republican,House,8378.39190376316,2024-04-18,Individual,NC,Healthcare Inc,Business Owner
1859,Taylor (R),Republican,House,250,2024-09-25,Individual,UT,Retail Co,Retired
1860,Taylor (R),Republican,Senate,250,2024-04-20,Individual,TN,Retired,Teacher
1861,Brown (D),Democrat,House,250,2024-10-27,Individual,IL,Self-employed,Teacher
1862,Smith (D),Democrat,Senate,3211.4982620961496,2024-07-27,Individual,MD,Finance LLC,Consultant
1863,Wilson (I),Independent,House,100,2024-06-13,Corporate PAC,SC,Not Employed,Sales
1864,Taylor (R),Republican,House,500,2024-02-05,Individual,ND,Not Employed,Sales
1865,Miller (D),Democrat,House,13681.204485954851,2024-11-03,Individual,KY,Finance LLC,Attorney
1866,Taylor (R),Republican,House,500,2024-06-25,Individual,VT,Retail Co,Engineer
1867,Jones (R),Republican,Senate,7780.951318086229,2024-02-02,Individual,ME,Education,Consultant
1868,Brown (D),Democrat,Governor,1000,2024-02-07,Individual,MN,Tech Corp,Consultant
1869,Wilson (I),Independent,Governor,2800,2024-04-20,Super PAC,ND,Retired,Healthcare
1870,Taylor (R),Republican,House,9914.088123430512,2024-04-19,Individual,NC,Education,Business Owner
1871,Smith (D),Democrat,Governor,250,2024-09-25,Individual,AL,Not Employed,Business Owner
1872,Wilson (I),Independent,Senate,500,2024-09-03,Individual,GA,Not Employed,Business Owner
1873,Smith (D),Democrat,House,250,2024-10-03,Individual,PA,Healthcare Inc,Teacher
1874,Jones (R),Republican,Senate,500,2024-02-21,Individual,ME,Retail Co,Teacher
1875,Davis (R),Republican,House,100,2024-03-08,PAC,CT,Tech Corp,Consultant
1876,Brown (D),Democrat,House,100,2024-05-29,PAC,MA,Education,Healthcare
1877,Jones (R),Republican,Senate,250,2024-03-18,Individual,AK,Retail Co,Retired
1878,Taylor (R),Republican,Governor,4066.1427396167533,2024-11-12,Individual,WA,Healthcare Inc,Consultant
1879,Miller (D),Democrat,Governor,500,2024-08-26,PAC,OK,Finance LLC,Business Owner
1880,Miller (D),Democrat,Senate,100,2024-09-12,Individual,AR,Tech Corp,Consultant
1881,Jones (R),Republican,Senate,250,2024-10-28,Individual,IA,Retail Co,Attorney
1882,Miller (D),Democrat,House,50,2024-05-03,Super PAC,ME,Not Employed,Engineer
1883,Taylor (R),Republican,House,1769.8967205658585,2024-10-24,Individual,PA,Self-employed,Teacher
1884,Jones (R),Republican,House,50,2024-06-04,Individual,AL,Not Employed,Consultant
1885,Taylor (R),Republican,Governor,1000,2024-10-29,Super PAC,PA,Education,Sales
1886,Jones (R),Republican,Governor,2233.678370603343,2024-03-21,Individual,DE,Not Employed,Healthcare
1887,Davis (R),Republican,House,50,2024-02-23,PAC,NE,Education,Healthcare
1888,Jones (R),Republican,Senate,25,2024-08-28,PAC,PA,Finance LLC,Engineer
1889,Brown (D),Democrat,Senate,100,2024-06-16,Super PAC,RI,Retired,Consultant
1890,Taylor (R),Republican,Governor,500,2024-09-03,Individual,AL,Finance LLC,Engineer
1891,Davis (R),Republican,House,100,2024-11-16,PAC,MT,Tech Corp,Retired
1892,Brown (D),Democrat,House,100,2024-05-24,Individual,MA,Finance LLC,Business Owner
1893,Miller (D),Democrat,Governor,100,2024-02-20,Union PAC,HI,Self-employed,Sales
1894,Smith (D),Democrat,Governor,2800,2024-05-29,PAC,FL,Education,Healthcare
1895,Smith (D),Democrat,House,250,2024-09-26,Individual,OH,Retail Co,Consultant
1896,Wilson (I),Independent,Senate,50,2024-07-22,Individual,LA,Retail Co,Attorney
1897,Smith (D),Democrat,Senate,25,2024-02-21,PAC,CT,Healthcare Inc,Healthcare
1898,Smith (D),Democrat,Senate,4049.659713731219,2024-12-26,Individual,CA,Not Employed,Engineer
1899,Miller (D),Democrat,Governor,250,2024-08-05,Union PAC,TX,Retired,Sales
1900,Smith (D),Democrat,Governor,100,2024-12-28,Individual,VT,Retired,Sales
1901,Taylor (R),Republican,House,5731.0384902431715,2024-04-20,Individual,OK,Retail Co,Teacher
1902,Miller (D),Democrat,House,50,2024-04-14,PAC,AL,Finance LLC,Sales
1903,Davis (R),Republican,House,100,2024-12-31,PAC,AR,Tech Corp,Consultant
1904,Wilson (I),Independent,Senate,1000,2024-01-06,Corporate PAC,OH,Finance LLC,Business Owner
1905,Taylor (R),Republican,Governor,100,2024-07-04,Individual,WA,Self-employed,Engineer
1906,Jones (R),Republican,Governor,50,2024-05-02,Super PAC,AR,Retired,Healthcare
1907,Jones (R),Republican,House,1000,2024-06-05,Corporate PAC,CO,Not Employed,Sales
1908,Jones (R),Republican,Governor,25,2024-01-07,Individual,GA,Retail Co,Engineer
1909,Taylor (R),Republican,Senate,500,2024-06-21,Individual,NM,Education,Sales
1910,Smith (D),Democrat,Governor,1000,2024-06-23,Individual,HI,Finance LLC,Attorney
1911,Brown (D),Democrat,House,1547.2089956098769,2024-02-20,Individual,IA,Healthcare Inc,Engineer
1912,Wilson (I),Independent,House,100,2024-07-18,Individual,KY,Education,Attorney
1913,Jones (R),Republican,House,5965.339689680803,2024-09-02,Individual,WI,Tech Corp,Consultant
1914,Taylor (R),Republican,House,9385.595248326797,2024-04-04,Individual,MI,Tech Corp,Attorney
1915,Taylor (R),Republican,House,1000,2024-05-27,Super PAC,NE,Retired,Attorney
1916,Miller (D),Democrat,House,5532.850294381605,2024-03-20,Individual,UT,Retail Co,Retired
1917,Miller (D),Democrat,House,1340.8407257539602,2024-10-01,PAC,AL,Retired,Sales
1918,Jones (R),Republican,House,25,2024-05-27,PAC,MO,Retail Co,Attorney
1919,Taylor (R),Republican,Senate,5040.095531169955,2024-07-18,Individual,SD,Education,Attorney
1920,Smith (D),Democrat,House,50,2024-03-26,PAC,NM,Retired,Attorney
1921,Jones (R),Republican,House,500,2024-06-18,Corporate PAC,VT,Finance LLC,Sales
1922,Taylor (R),Republican,Governor,500,2024-12-23,Individual,MO,Tech Corp,Business Owner
1923,Taylor (R),Republican,House,500,2024-02-05,Corporate PAC,SC,Retail Co,Business Owner
1924,Smith (D),Democrat,Senate,50,2024-03-23,Individual,NJ,Healthcare Inc,Retired
1925,Brown (D),Democrat,House,250,2024-04-27,PAC,NM,Retail Co,Retired
1926,Smith (D),Democrat,Senate,4697.066216047895,2024-05-12,Individual,IA,Finance LLC,Attorney
1927,Davis (R),Republican,Senate,500,2024-05-30,Individual,MI,Retired,Business Owner
1928,Wilson (I),Independent,House,50,2024-11-17,Union PAC,HI,Self-employed,Teacher
1929,Smith (D),Democrat,House,100,2024-06-05,Individual,KS,Retired,Business Owner
1930,Wilson (I),Independent,House,50,2024-02-22,Super PAC,AL,Self-employed,Business Owner
1931,Brown (D),Democrat,Senate,2800,2024-06-19,PAC,MN,Self-employed,Teacher
1932,Miller (D),Democrat,House,100,2024-03-05,PAC,WI,Tech Corp,Attorney
1933,Wilson (I),Independent,Governor,250,2024-01-22,Corporate PAC,TX,Healthcare Inc,Healthcare
1934,Taylor (R),Republican,House,25,2024-10-06,Individual,IL,Not Employed,Teacher
1935,Wilson (I),Independent,House,25,2024-11-17,Individual,WA,Not Employed,Engineer
1936,Wilson (I),Independent,Senate,100,2024-04-21,PAC,MD,Education,Engineer
1937,Miller (D),Democrat,Senate,1128.7415873451168,2024-11-06,Corporate PAC,MI,Education,Retired
1938,Miller (D),Democrat,House,250,2024-02-24,Individual,HI,Self-employed,Teacher
1939,Miller (D),Democrat,Governor,500,2024-06-28,Individual,OH,Self-employed,Sales
1940,Smith (D),Democrat,Governor,100,2024-09-01,Individual,TN,Retired,Sales
1941,Jones (R),Republican,House,50,2024-12-15,Individual,MA,Education,Engineer
1942,Jones (R),Republican,House,45225.278434379026,2024-05-12,Individual,MN,Retail Co,Sales
1943,Davis (R),Republican,House,25,2024-09-05,Union PAC,MN,Retired,Consultant
1944,Miller (D),Democrat,Senate,25,2024-03-19,Individual,OK,Not Employed,Retired
1945,Jones (R),Republican,House,100,2024-02-06,PAC,KY,Education,Engineer
1946,Wilson (I),Independent,Governor,100,2024-09-29,Individual,PA,Education,Attorney
1947,Smith (D),Democrat,House,250,2024-02-02,Corporate PAC,ID,Healthcare Inc,Engineer
1948,Brown (D),Democrat,Senate,250,2024-12-02,Individual,IL,Healthcare Inc,Engineer
1949,Taylor (R),Republican,Senate,250,2024-05-08,Individual,ID,Self-employed,Teacher
1950,Miller (D),Democrat,House,500,2024-10-13,Corporate PAC,MT,Not Employed,Engineer
1951,Taylor (R),Republican,House,25,2024-06-12,Corporate PAC,NM,Education,Teacher
1952,Smith (D),Democrat,House,14200.599160149597,2024-12-01,Individual,LA,Education,Sales
1953,Jones (R),Republican,House,250,2024-10-19,Super PAC,IA,Healthcare Inc,Consultant
1954,Davis (R),Republican,Senate,100,2024-03-14,Union PAC,WA,Finance LLC,Teacher
1955,Smith (D),Democrat,Senate,500,2024-05-09,Individual,TN,Retail Co,Consultant
1956,Brown (D),Democrat,House,100,2024-12-07,PAC,KS,Self-employed,Engineer
1957,Smith (D),Democrat,House,250,2024-01-21,Individual,NJ,Retail Co,Attorney
1958,Davis (R),Republican,House,250,2024-09-18,Individual,MT,Retail Co,Consultant
1959,Davis (R),Republican,House,1000,2024-09-09,Individual,NM,Education,Attorney
1960,Davis (R),Republican,Senate,100,2024-05-13,Corporate PAC,ME,Retired,Consultant
1961,Miller (D),Democrat,House,250,2024-10-26,Individual,MS,Finance LLC,Consultant
1962,Wilson (I),Independent,House,50,2024-06-25,Corporate PAC,MS,Not Employed,Business Owner
1963,Taylor (R),Republican,House,50,2024-11-11,Individual,OH,Not Employed,Retired
1964,Taylor (R),Republican,Governor,1000,2024-04-05,Individual,NM,Retired,Retired
1965,Brown (D),Democrat,Senate,2800,2024-04-07,PAC,DE,Education,Attorney
1966,Wilson (I),Independent,House,500,2024-10-04,Individual,AK,Retail Co,Attorney
1967,Smith (D),Democrat,House,2628.7664661316635,2024-01-19,Union PAC,WI,Self-employed,Sales
1968,Jones (R),Republican,Senate,250,2024-05-21,Individual,MS,Self-employed,Healthcare
1969,Taylor (R),Republican,Senate,6192.585685533191,2024-12-11,Union PAC,MA,Tech Corp,Engineer
1970,Wilson (I),Independent,Governor,50,2024-06-30,Individual,VT,Healthcare Inc,Business Owner
1971,Wilson (I),Independent,Senate,2800,2024-01-12,Individual,NJ,Tech Corp,Business Owner
1972,Miller (D),Democrat,Senate,25,2024-01-12,Individual,CA,Healthcare Inc,Business Owner
1973,Davis (R),Republican,House,100,2024-06-11,Individual,TN,Education,Attorney
1974,Davis (R),Republican,House,100,2024-07-23,Corporate PAC,MN,Education,Engineer
1975,Davis (R),Republican,House,50,2024-03-07,Corporate PAC,IN,Not Employed,Retired
1976,Smith (D),Democrat,House,1000,2024-05-13,Individual,WY,Finance LLC,Sales
1977,Brown (D),Democrat,House,100,2024-08-29,Individual,IL,Education,Engineer
1978,Davis (R),Republican,House,250,2024-02-12,Individual,MT,Healthcare Inc,Teacher
1979,Brown (D),Democrat,Governor,100,2024-10-31,Individual,PA,Self-employed,Engineer
1980,Davis (R),Republican,House,500,2024-04-26,PAC,TX,Education,Business Owner
1981,Jones (R),Republican,Senate,4593.748466126999,2024-02-24,Individual,RI,Not Employed,Attorney
1982,Jones (R),Republican,Governor,25,2024-08-01,Individual,PA,Healthcare Inc,Healthcare
1983,Smith (D),Democrat,House,50,2024-10-31,Corporate PAC,TN,Not Employed,Engineer
1984,Smith (D),Democrat,House,2800,2024-12-17,Individual,WY,Finance LLC,Teacher
1985,Wilson (I),Independent,House,25,2024-11-20,Individual,MN,Retail Co,Teacher
1986,Wilson (I),Independent,House,1000,2024-03-29,Individual,MO,Retail Co,Attorney
1987,Brown (D),Democrat,House,50,2024-07-20,Individual,OK,Education,Retired
1988,Wilson (I),Independent,Senate,25,2024-01-29,PAC,OH,Retired,Sales
1989,Wilson (I),Independent,Senate,1000,2024-06-12,Individual,LA,Healthcare Inc,Engineer
1990,Smith (D),Democrat,House,250,2024-07-06,Corporate PAC,SC,Retail Co,Healthcare
1991,Taylor (R),Republican,Senate,100,2024-08-12,Individual,ID,Not Employed,Consultant
1992,Jones (R),Republican,Senate,250,2024-03-27,Individual,WA,Education,Healthcare
1993,Davis (R),Republican,House,10447.225690781619,2024-05-24,Individual,AZ,Retail Co,Business Owner
1994,Jones (R),Republican,Governor,50,2024-01-22,Individual,SD,Not Employed,Attorney
1995,Wilson (I),Independent,House,25,2024-11-19,Union PAC,AK,Education,Healthcare
1996,Smith (D),Democrat,Governor,100,2024-01-17,Individual,LA,Self-employed,Healthcare
1997,Jones (R),Republican,House,250,2024-05-31,Union PAC,HI,Retired,Business Owner
1998,Miller (D),Democrat,House,50,2024-04-02,PAC,UT,Finance LLC,Healthcare
1999,Taylor (R),Republican,Governor,500,2024-01-31,Super PAC,GA,Self-employed,Engineer
2000,Wilson (I),Independent,Governor,250,2024-05-25,Individual,VA,Tech Corp,Business Owner
