voter_id,treatment,age_group,education,baseline_turnout_prob,treatment_effect,voted_2022
2904,Personal Visit,50-64,High School,0.68,0.12,0
2905,Control,18-29,Some College,0.35,0,1
2906,Personal Visit,65+,Some College,0.74,0.12,1
2907,Control,18-29,High School,0.35,0,1
2908,Control,18-29,High School,0.35,0,0
2909,Postcard,18-29,Some College,0.35,0.05,0
2910,Control,30-49,High School,0.52,0,0
2911,Control,18-29,High School,0.35,0,0
2912,Phone Call,50-64,Some College,0.68,0.08,1
2913,Control,65+,High School,0.74,0,0
2914,Phone Call,30-49,Graduate,0.52,0.08,1
2915,Postcard,50-64,Bachelor's,0.68,0.05,1
2916,Control,18-29,Some College,0.35,0,1
2917,Control,65+,High School,0.74,0,1
2918,Control,65+,High School,0.74,0,1
2919,Postcard,30-49,Some College,0.52,0.05,0
2920,Control,50-64,Some College,0.68,0,1
2921,Phone Call,50-64,Some College,0.68,0.08,1
2922,Control,30-49,Bachelor's,0.52,0,1
2923,Control,30-49,Bachelor's,0.52,0,0
2924,Phone Call,50-64,Bachelor's,0.68,0.08,0
2925,Phone Call,50-64,Bachelor's,0.68,0.08,1
2926,Control,50-64,High School,0.68,0,1
2927,Control,18-29,High School,0.35,0,0
2928,Control,65+,Graduate,0.74,0,1
2929,Phone Call,30-49,High School,0.52,0.08,1
2930,Personal Visit,50-64,Graduate,0.68,0.12,1
2931,Phone Call,50-64,Bachelor's,0.68,0.08,0
2932,Postcard,50-64,Bachelor's,0.68,0.05,1
2933,Postcard,30-49,Bachelor's,0.52,0.05,1
2934,Phone Call,30-49,High School,0.52,0.08,0
2935,Phone Call,18-29,Some College,0.35,0.08,0
2936,Personal Visit,30-49,Some College,0.52,0.12,1
2937,Control,18-29,Some College,0.35,0,1
2938,Postcard,65+,Graduate,0.74,0.05,1
2939,Personal Visit,30-49,Bachelor's,0.52,0.12,1
2940,Phone Call,65+,Bachelor's,0.74,0.08,1
2941,Phone Call,30-49,Some College,0.52,0.08,1
2942,Personal Visit,50-64,Some College,0.68,0.12,1
2943,Personal Visit,50-64,Some College,0.68,0.12,1
2944,Personal Visit,30-49,Graduate,0.52,0.12,1
2945,Postcard,50-64,Some College,0.68,0.05,0
2946,Postcard,18-29,Some College,0.35,0.05,0
2947,Personal Visit,30-49,High School,0.52,0.12,1
2948,Personal Visit,18-29,High School,0.35,0.12,1
2949,Phone Call,18-29,Graduate,0.35,0.08,1
2950,Phone Call,30-49,Bachelor's,0.52,0.08,0
2951,Postcard,18-29,Some College,0.35,0.05,1
2952,Postcard,65+,Some College,0.74,0.05,1
2953,Personal Visit,50-64,Bachelor's,0.68,0.12,1
2954,Postcard,50-64,High School,0.68,0.05,1
2955,Personal Visit,50-64,High School,0.68,0.12,0
2956,Personal Visit,30-49,Bachelor's,0.52,0.12,0
2957,Control,50-64,Some College,0.68,0,0
2958,Control,30-49,High School,0.52,0,1
2959,Postcard,50-64,Some College,0.68,0.05,1
2960,Personal Visit,50-64,Some College,0.68,0.12,1
2961,Postcard,65+,Some College,0.74,0.05,1
2962,Postcard,50-64,High School,0.68,0.05,1
2963,Control,30-49,High School,0.52,0,0
2964,Phone Call,50-64,High School,0.68,0.08,1
2965,Personal Visit,50-64,Some College,0.68,0.12,1
2966,Control,30-49,High School,0.52,0,1
2967,Postcard,30-49,Graduate,0.52,0.05,1
2968,Phone Call,18-29,Graduate,0.35,0.08,1
2969,Postcard,30-49,Some College,0.52,0.05,1
2970,Phone Call,18-29,High School,0.35,0.08,1
2971,Phone Call,50-64,Graduate,0.68,0.08,0
2972,Phone Call,50-64,High School,0.68,0.08,0
2973,Personal Visit,50-64,Bachelor's,0.68,0.12,0
2974,Control,50-64,Some College,0.68,0,1
2975,Control,18-29,Bachelor's,0.35,0,0
2976,Postcard,50-64,Graduate,0.68,0.05,1
2977,Control,18-29,Some College,0.35,0,0
2978,Personal Visit,50-64,Some College,0.68,0.12,1
2979,Postcard,18-29,Bachelor's,0.35,0.05,0
2980,Postcard,18-29,Some College,0.35,0.05,0
2981,Phone Call,50-64,Some College,0.68,0.08,1
2982,Phone Call,30-49,Bachelor's,0.52,0.08,0
2983,Control,30-49,Graduate,0.52,0,0
2984,Personal Visit,30-49,Graduate,0.52,0.12,1
2985,Phone Call,18-29,High School,0.35,0.08,1
2986,Postcard,30-49,Graduate,0.52,0.05,0
2987,Control,65+,Graduate,0.74,0,1
2988,Postcard,65+,Bachelor's,0.74,0.05,1
2989,Control,30-49,High School,0.52,0,0
2990,Control,18-29,Graduate,0.35,0,1
2991,Personal Visit,18-29,Some College,0.35,0.12,0
2992,Control,50-64,Some College,0.68,0,1
2993,Postcard,18-29,Some College,0.35,0.05,1
2994,Personal Visit,30-49,Some College,0.52,0.12,1
2995,Control,30-49,Bachelor's,0.52,0,0
2996,Control,65+,Bachelor's,0.74,0,0
2997,Postcard,50-64,Some College,0.68,0.05,1
2998,Phone Call,65+,Some College,0.74,0.08,1
2999,Control,65+,Graduate,0.74,0,1
3000,Phone Call,65+,High School,0.74,0.08,1
3001,Phone Call,50-64,Graduate,0.68,0.08,1
3002,Control,18-29,High School,0.35,0,0
3003,Personal Visit,50-64,High School,0.68,0.12,1
3004,Personal Visit,65+,Some College,0.74,0.12,1
3005,Postcard,18-29,High School,0.35,0.05,0
3006,Phone Call,65+,Bachelor's,0.74,0.08,1
3007,Phone Call,30-49,Graduate,0.52,0.08,0
3008,Phone Call,18-29,Graduate,0.35,0.08,0
3009,Postcard,65+,Some College,0.74,0.05,1
3010,Postcard,30-49,High School,0.52,0.05,0
3011,Phone Call,18-29,High School,0.35,0.08,1
3012,Phone Call,18-29,Graduate,0.35,0.08,1
3013,Phone Call,50-64,Bachelor's,0.68,0.08,0
3014,Postcard,18-29,Some College,0.35,0.05,0
3015,Personal Visit,50-64,High School,0.68,0.12,1
3016,Personal Visit,18-29,Graduate,0.35,0.12,0
3017,Control,30-49,Bachelor's,0.52,0,0
3018,Phone Call,50-64,Some College,0.68,0.08,1
3019,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3020,Control,18-29,Some College,0.35,0,1
3021,Control,65+,Some College,0.74,0,1
3022,Control,18-29,High School,0.35,0,0
3023,Personal Visit,50-64,Graduate,0.68,0.12,1
3024,Personal Visit,50-64,Some College,0.68,0.12,0
3025,Personal Visit,30-49,Bachelor's,0.52,0.12,0
3026,Phone Call,50-64,High School,0.68,0.08,1
3027,Phone Call,30-49,Some College,0.52,0.08,0
3028,Postcard,50-64,High School,0.68,0.05,0
3029,Phone Call,30-49,Some College,0.52,0.08,0
3030,Personal Visit,30-49,High School,0.52,0.12,0
3031,Postcard,30-49,Some College,0.52,0.05,0
3032,Personal Visit,18-29,High School,0.35,0.12,0
3033,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3034,Control,50-64,High School,0.68,0,1
3035,Phone Call,18-29,Some College,0.35,0.08,0
3036,Phone Call,65+,High School,0.74,0.08,1
3037,Control,30-49,Some College,0.52,0,0
3038,Postcard,65+,Some College,0.74,0.05,1
3039,Phone Call,18-29,Bachelor's,0.35,0.08,0
3040,Personal Visit,30-49,Graduate,0.52,0.12,0
3041,Phone Call,65+,Some College,0.74,0.08,1
3042,Control,50-64,Graduate,0.68,0,0
3043,Control,30-49,Some College,0.52,0,1
3044,Phone Call,65+,Some College,0.74,0.08,1
3045,Phone Call,65+,Some College,0.74,0.08,1
3046,Phone Call,18-29,Some College,0.35,0.08,1
3047,Control,18-29,Graduate,0.35,0,1
3048,Postcard,18-29,Bachelor's,0.35,0.05,1
3049,Phone Call,50-64,Some College,0.68,0.08,1
3050,Postcard,30-49,Graduate,0.52,0.05,0
3051,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3052,Personal Visit,30-49,Some College,0.52,0.12,1
3053,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3054,Postcard,65+,Bachelor's,0.74,0.05,1
3055,Personal Visit,18-29,Graduate,0.35,0.12,0
3056,Personal Visit,30-49,High School,0.52,0.12,1
3057,Control,30-49,High School,0.52,0,1
3058,Phone Call,65+,Some College,0.74,0.08,1
3059,Phone Call,18-29,Graduate,0.35,0.08,1
3060,Phone Call,18-29,Some College,0.35,0.08,0
3061,Postcard,50-64,Some College,0.68,0.05,0
3062,Control,50-64,Graduate,0.68,0,1
3063,Personal Visit,65+,Graduate,0.74,0.12,1
3064,Phone Call,65+,Bachelor's,0.74,0.08,0
3065,Phone Call,65+,High School,0.74,0.08,1
3066,Control,65+,High School,0.74,0,0
3067,Personal Visit,30-49,High School,0.52,0.12,1
3068,Postcard,30-49,Some College,0.52,0.05,1
3069,Postcard,65+,Bachelor's,0.74,0.05,0
3070,Phone Call,65+,Bachelor's,0.74,0.08,0
3071,Phone Call,65+,Some College,0.74,0.08,1
3072,Postcard,30-49,Bachelor's,0.52,0.05,1
3073,Phone Call,50-64,High School,0.68,0.08,1
3074,Phone Call,50-64,High School,0.68,0.08,0
3075,Control,50-64,Bachelor's,0.68,0,1
3076,Personal Visit,30-49,Bachelor's,0.52,0.12,0
3077,Postcard,30-49,Graduate,0.52,0.05,1
3078,Control,30-49,Some College,0.52,0,1
3079,Personal Visit,50-64,Some College,0.68,0.12,1
3080,Control,50-64,High School,0.68,0,0
3081,Personal Visit,30-49,High School,0.52,0.12,0
3082,Postcard,50-64,High School,0.68,0.05,1
3083,Postcard,65+,Bachelor's,0.74,0.05,0
3084,Personal Visit,65+,Some College,0.74,0.12,1
3085,Control,65+,Bachelor's,0.74,0,1
3086,Phone Call,30-49,Some College,0.52,0.08,1
3087,Control,30-49,Bachelor's,0.52,0,0
3088,Personal Visit,18-29,Graduate,0.35,0.12,1
3089,Control,50-64,Graduate,0.68,0,1
3090,Phone Call,50-64,High School,0.68,0.08,1
3091,Personal Visit,30-49,Some College,0.52,0.12,0
3092,Postcard,50-64,Bachelor's,0.68,0.05,1
3093,Phone Call,50-64,High School,0.68,0.08,1
3094,Personal Visit,18-29,Bachelor's,0.35,0.12,1
3095,Phone Call,50-64,Graduate,0.68,0.08,0
3096,Control,30-49,Graduate,0.52,0,1
3097,Control,30-49,High School,0.52,0,0
3098,Personal Visit,18-29,Some College,0.35,0.12,0
3099,Postcard,50-64,Some College,0.68,0.05,1
3100,Phone Call,50-64,High School,0.68,0.08,1
3101,Postcard,30-49,Bachelor's,0.52,0.05,1
3102,Control,65+,High School,0.74,0,1
3103,Phone Call,65+,Bachelor's,0.74,0.08,0
3104,Control,30-49,Some College,0.52,0,0
3105,Personal Visit,50-64,High School,0.68,0.12,1
3106,Control,18-29,Bachelor's,0.35,0,0
3107,Postcard,30-49,Graduate,0.52,0.05,1
3108,Postcard,65+,Some College,0.74,0.05,0
3109,Personal Visit,65+,High School,0.74,0.12,1
3110,Control,65+,High School,0.74,0,1
3111,Postcard,30-49,Some College,0.52,0.05,0
3112,Personal Visit,18-29,High School,0.35,0.12,1
3113,Control,30-49,Some College,0.52,0,0
3114,Postcard,18-29,Some College,0.35,0.05,0
3115,Phone Call,30-49,Graduate,0.52,0.08,0
3116,Personal Visit,30-49,Graduate,0.52,0.12,0
3117,Personal Visit,18-29,High School,0.35,0.12,1
3118,Control,18-29,Some College,0.35,0,0
3119,Control,65+,Bachelor's,0.74,0,0
3120,Personal Visit,18-29,High School,0.35,0.12,0
3121,Personal Visit,30-49,Some College,0.52,0.12,1
3122,Postcard,18-29,Some College,0.35,0.05,1
3123,Postcard,30-49,Graduate,0.52,0.05,0
3124,Phone Call,30-49,Some College,0.52,0.08,1
3125,Phone Call,50-64,High School,0.68,0.08,1
3126,Control,65+,Graduate,0.74,0,1
3127,Personal Visit,30-49,Some College,0.52,0.12,1
3128,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3129,Postcard,18-29,Some College,0.35,0.05,1
3130,Phone Call,30-49,High School,0.52,0.08,1
3131,Control,18-29,Some College,0.35,0,1
3132,Control,50-64,Graduate,0.68,0,1
3133,Control,50-64,Graduate,0.68,0,1
3134,Postcard,18-29,Bachelor's,0.35,0.05,1
3135,Postcard,50-64,Bachelor's,0.68,0.05,0
3136,Control,18-29,High School,0.35,0,1
3137,Control,30-49,Graduate,0.52,0,1
3138,Control,30-49,High School,0.52,0,1
3139,Control,30-49,Bachelor's,0.52,0,1
3140,Postcard,50-64,High School,0.68,0.05,1
3141,Postcard,50-64,Bachelor's,0.68,0.05,1
3142,Control,30-49,Graduate,0.52,0,1
3143,Postcard,50-64,High School,0.68,0.05,1
3144,Phone Call,50-64,Bachelor's,0.68,0.08,1
3145,Personal Visit,18-29,Graduate,0.35,0.12,0
3146,Postcard,30-49,Some College,0.52,0.05,1
3147,Personal Visit,50-64,High School,0.68,0.12,1
3148,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3149,Control,50-64,Some College,0.68,0,0
3150,Personal Visit,30-49,Graduate,0.52,0.12,1
3151,Phone Call,50-64,Some College,0.68,0.08,0
3152,Phone Call,65+,Graduate,0.74,0.08,1
3153,Postcard,30-49,Bachelor's,0.52,0.05,1
3154,Phone Call,18-29,Bachelor's,0.35,0.08,0
3155,Control,30-49,Bachelor's,0.52,0,1
3156,Phone Call,30-49,Some College,0.52,0.08,0
3157,Postcard,50-64,Bachelor's,0.68,0.05,0
3158,Control,65+,High School,0.74,0,1
3159,Phone Call,65+,Bachelor's,0.74,0.08,0
3160,Personal Visit,50-64,Some College,0.68,0.12,1
3161,Control,30-49,Graduate,0.52,0,1
3162,Phone Call,50-64,Some College,0.68,0.08,1
3163,Control,65+,Graduate,0.74,0,1
3164,Phone Call,50-64,Some College,0.68,0.08,1
3165,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3166,Control,50-64,High School,0.68,0,1
3167,Personal Visit,30-49,Some College,0.52,0.12,1
3168,Personal Visit,30-49,High School,0.52,0.12,1
3169,Postcard,30-49,Graduate,0.52,0.05,0
3170,Control,18-29,High School,0.35,0,0
3171,Personal Visit,65+,Some College,0.74,0.12,1
3172,Control,50-64,High School,0.68,0,1
3173,Control,50-64,Bachelor's,0.68,0,0
3174,Postcard,18-29,High School,0.35,0.05,1
3175,Postcard,65+,Graduate,0.74,0.05,1
3176,Phone Call,18-29,Graduate,0.35,0.08,0
3177,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3178,Phone Call,65+,High School,0.74,0.08,1
3179,Control,65+,Graduate,0.74,0,0
3180,Control,30-49,High School,0.52,0,0
3181,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3182,Personal Visit,65+,High School,0.74,0.12,1
3183,Phone Call,50-64,Some College,0.68,0.08,1
3184,Phone Call,18-29,Graduate,0.35,0.08,1
3185,Control,30-49,Bachelor's,0.52,0,1
3186,Postcard,30-49,High School,0.52,0.05,0
3187,Personal Visit,30-49,Graduate,0.52,0.12,1
3188,Control,30-49,Some College,0.52,0,0
3189,Phone Call,50-64,High School,0.68,0.08,0
3190,Personal Visit,65+,High School,0.74,0.12,1
3191,Control,30-49,Bachelor's,0.52,0,0
3192,Personal Visit,30-49,Some College,0.52,0.12,1
3193,Phone Call,30-49,Some College,0.52,0.08,1
3194,Personal Visit,50-64,Graduate,0.68,0.12,1
3195,Personal Visit,65+,Bachelor's,0.74,0.12,1
3196,Postcard,30-49,Some College,0.52,0.05,1
3197,Postcard,30-49,High School,0.52,0.05,0
3198,Postcard,50-64,Bachelor's,0.68,0.05,1
3199,Phone Call,30-49,Bachelor's,0.52,0.08,1
3200,Personal Visit,30-49,Bachelor's,0.52,0.12,0
3201,Postcard,18-29,High School,0.35,0.05,1
3202,Phone Call,30-49,Some College,0.52,0.08,1
3203,Postcard,30-49,Bachelor's,0.52,0.05,0
3204,Personal Visit,30-49,Some College,0.52,0.12,1
3205,Personal Visit,30-49,Graduate,0.52,0.12,1
3206,Phone Call,65+,Bachelor's,0.74,0.08,1
3207,Postcard,50-64,High School,0.68,0.05,0
3208,Personal Visit,30-49,Some College,0.52,0.12,1
3209,Personal Visit,30-49,Graduate,0.52,0.12,1
3210,Personal Visit,50-64,Some College,0.68,0.12,1
3211,Postcard,30-49,Some College,0.52,0.05,1
3212,Postcard,50-64,High School,0.68,0.05,1
3213,Postcard,30-49,Some College,0.52,0.05,1
3214,Postcard,18-29,Some College,0.35,0.05,0
3215,Personal Visit,50-64,Graduate,0.68,0.12,1
3216,Postcard,65+,Some College,0.74,0.05,1
3217,Personal Visit,30-49,Bachelor's,0.52,0.12,0
3218,Personal Visit,30-49,High School,0.52,0.12,0
3219,Control,30-49,Some College,0.52,0,1
3220,Personal Visit,18-29,Some College,0.35,0.12,0
3221,Postcard,30-49,Some College,0.52,0.05,0
3222,Phone Call,30-49,Bachelor's,0.52,0.08,0
3223,Phone Call,18-29,Graduate,0.35,0.08,1
3224,Postcard,18-29,Some College,0.35,0.05,1
3225,Control,65+,Some College,0.74,0,1
3226,Control,18-29,Bachelor's,0.35,0,0
3227,Control,18-29,Bachelor's,0.35,0,1
3228,Control,18-29,Bachelor's,0.35,0,0
3229,Phone Call,18-29,High School,0.35,0.08,1
3230,Personal Visit,65+,Some College,0.74,0.12,1
3231,Personal Visit,50-64,High School,0.68,0.12,1
3232,Phone Call,30-49,Some College,0.52,0.08,0
3233,Postcard,50-64,High School,0.68,0.05,1
3234,Personal Visit,30-49,Some College,0.52,0.12,1
3235,Phone Call,30-49,High School,0.52,0.08,1
3236,Personal Visit,30-49,Some College,0.52,0.12,1
3237,Control,30-49,Some College,0.52,0,1
3238,Control,30-49,Some College,0.52,0,0
3239,Control,65+,Some College,0.74,0,1
3240,Phone Call,50-64,Some College,0.68,0.08,0
3241,Phone Call,30-49,Bachelor's,0.52,0.08,1
3242,Postcard,18-29,Some College,0.35,0.05,0
3243,Phone Call,50-64,Bachelor's,0.68,0.08,1
3244,Postcard,30-49,High School,0.52,0.05,1
3245,Phone Call,18-29,High School,0.35,0.08,1
3246,Phone Call,18-29,Bachelor's,0.35,0.08,1
3247,Postcard,30-49,High School,0.52,0.05,0
3248,Personal Visit,30-49,Some College,0.52,0.12,0
3249,Phone Call,30-49,High School,0.52,0.08,0
3250,Control,65+,Graduate,0.74,0,0
3251,Control,30-49,Some College,0.52,0,1
3252,Postcard,50-64,Some College,0.68,0.05,1
3253,Control,65+,High School,0.74,0,0
3254,Phone Call,50-64,Some College,0.68,0.08,1
3255,Control,30-49,Some College,0.52,0,0
3256,Control,50-64,Some College,0.68,0,0
3257,Control,30-49,Bachelor's,0.52,0,0
3258,Personal Visit,30-49,Some College,0.52,0.12,1
3259,Postcard,50-64,Graduate,0.68,0.05,1
3260,Postcard,30-49,High School,0.52,0.05,0
3261,Phone Call,30-49,High School,0.52,0.08,1
3262,Postcard,30-49,Bachelor's,0.52,0.05,1
3263,Postcard,30-49,Graduate,0.52,0.05,1
3264,Phone Call,30-49,Some College,0.52,0.08,1
3265,Postcard,30-49,Some College,0.52,0.05,1
3266,Postcard,30-49,Bachelor's,0.52,0.05,1
3267,Control,30-49,High School,0.52,0,1
3268,Phone Call,50-64,Graduate,0.68,0.08,1
3269,Phone Call,18-29,Bachelor's,0.35,0.08,1
3270,Control,65+,Bachelor's,0.74,0,0
3271,Personal Visit,18-29,Some College,0.35,0.12,0
3272,Personal Visit,30-49,High School,0.52,0.12,1
3273,Phone Call,65+,Bachelor's,0.74,0.08,1
3274,Phone Call,65+,Some College,0.74,0.08,1
3275,Postcard,50-64,High School,0.68,0.05,1
3276,Postcard,65+,Graduate,0.74,0.05,0
3277,Postcard,30-49,High School,0.52,0.05,1
3278,Phone Call,18-29,High School,0.35,0.08,0
3279,Phone Call,50-64,Some College,0.68,0.08,1
3280,Postcard,50-64,Bachelor's,0.68,0.05,0
3281,Personal Visit,30-49,Some College,0.52,0.12,0
3282,Phone Call,30-49,Graduate,0.52,0.08,0
3283,Personal Visit,50-64,Some College,0.68,0.12,1
3284,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3285,Personal Visit,18-29,High School,0.35,0.12,0
3286,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3287,Control,30-49,Some College,0.52,0,0
3288,Postcard,30-49,Bachelor's,0.52,0.05,1
3289,Control,30-49,Some College,0.52,0,1
3290,Personal Visit,18-29,High School,0.35,0.12,0
3291,Postcard,50-64,Some College,0.68,0.05,1
3292,Control,18-29,High School,0.35,0,0
3293,Phone Call,18-29,High School,0.35,0.08,0
3294,Postcard,30-49,High School,0.52,0.05,1
3295,Phone Call,30-49,Some College,0.52,0.08,0
3296,Personal Visit,30-49,Graduate,0.52,0.12,1
3297,Personal Visit,65+,Some College,0.74,0.12,1
3298,Personal Visit,30-49,Graduate,0.52,0.12,1
3299,Personal Visit,50-64,Graduate,0.68,0.12,1
3300,Phone Call,50-64,Some College,0.68,0.08,0
3301,Phone Call,30-49,High School,0.52,0.08,1
3302,Personal Visit,18-29,Graduate,0.35,0.12,0
3303,Personal Visit,50-64,Graduate,0.68,0.12,1
3304,Control,18-29,Some College,0.35,0,1
3305,Postcard,30-49,Some College,0.52,0.05,1
3306,Personal Visit,50-64,Graduate,0.68,0.12,1
3307,Control,65+,Some College,0.74,0,0
3308,Control,50-64,Some College,0.68,0,1
3309,Control,30-49,Graduate,0.52,0,1
3310,Postcard,50-64,Some College,0.68,0.05,1
3311,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3312,Control,50-64,High School,0.68,0,1
3313,Control,30-49,Bachelor's,0.52,0,1
3314,Postcard,18-29,Graduate,0.35,0.05,1
3315,Control,50-64,Graduate,0.68,0,0
3316,Personal Visit,18-29,Some College,0.35,0.12,0
3317,Phone Call,65+,Some College,0.74,0.08,1
3318,Control,50-64,Bachelor's,0.68,0,1
3319,Phone Call,50-64,High School,0.68,0.08,1
3320,Personal Visit,30-49,Graduate,0.52,0.12,1
3321,Phone Call,50-64,Bachelor's,0.68,0.08,0
3322,Phone Call,65+,Some College,0.74,0.08,1
3323,Phone Call,18-29,Bachelor's,0.35,0.08,0
3324,Personal Visit,18-29,Graduate,0.35,0.12,1
3325,Phone Call,50-64,High School,0.68,0.08,1
3326,Personal Visit,18-29,Graduate,0.35,0.12,1
3327,Personal Visit,18-29,Graduate,0.35,0.12,1
3328,Phone Call,65+,Some College,0.74,0.08,1
3329,Postcard,65+,Bachelor's,0.74,0.05,1
3330,Phone Call,65+,Bachelor's,0.74,0.08,0
3331,Control,18-29,High School,0.35,0,0
3332,Postcard,50-64,Some College,0.68,0.05,1
3333,Personal Visit,18-29,Graduate,0.35,0.12,1
3334,Control,50-64,Some College,0.68,0,0
3335,Control,30-49,Some College,0.52,0,0
3336,Postcard,65+,Some College,0.74,0.05,1
3337,Personal Visit,18-29,Some College,0.35,0.12,0
3338,Control,50-64,High School,0.68,0,0
3339,Control,50-64,Graduate,0.68,0,0
3340,Phone Call,50-64,Graduate,0.68,0.08,0
3341,Phone Call,30-49,High School,0.52,0.08,1
3342,Phone Call,30-49,Some College,0.52,0.08,1
3343,Postcard,65+,Bachelor's,0.74,0.05,1
3344,Control,18-29,Some College,0.35,0,0
3345,Control,30-49,Bachelor's,0.52,0,1
3346,Control,50-64,High School,0.68,0,0
3347,Personal Visit,30-49,Bachelor's,0.52,0.12,0
3348,Postcard,65+,Some College,0.74,0.05,1
3349,Postcard,65+,Some College,0.74,0.05,1
3350,Phone Call,30-49,Graduate,0.52,0.08,0
3351,Control,18-29,Some College,0.35,0,1
3352,Personal Visit,65+,Some College,0.74,0.12,1
3353,Personal Visit,65+,High School,0.74,0.12,1
3354,Personal Visit,50-64,Bachelor's,0.68,0.12,1
3355,Control,30-49,Graduate,0.52,0,0
3356,Phone Call,65+,Some College,0.74,0.08,1
3357,Personal Visit,18-29,High School,0.35,0.12,1
3358,Postcard,18-29,Some College,0.35,0.05,0
3359,Personal Visit,30-49,Some College,0.52,0.12,0
3360,Personal Visit,65+,Some College,0.74,0.12,0
3361,Postcard,50-64,High School,0.68,0.05,1
3362,Postcard,30-49,Graduate,0.52,0.05,0
3363,Personal Visit,65+,Some College,0.74,0.12,1
3364,Postcard,30-49,Graduate,0.52,0.05,1
3365,Phone Call,18-29,Graduate,0.35,0.08,0
3366,Phone Call,50-64,Bachelor's,0.68,0.08,0
3367,Personal Visit,30-49,Some College,0.52,0.12,1
3368,Control,18-29,Some College,0.35,0,0
3369,Personal Visit,65+,Bachelor's,0.74,0.12,1
3370,Postcard,50-64,Bachelor's,0.68,0.05,1
3371,Postcard,50-64,Bachelor's,0.68,0.05,0
3372,Postcard,65+,Some College,0.74,0.05,1
3373,Phone Call,18-29,Bachelor's,0.35,0.08,0
3374,Control,30-49,Some College,0.52,0,0
3375,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3376,Personal Visit,18-29,Some College,0.35,0.12,0
3377,Personal Visit,50-64,Bachelor's,0.68,0.12,0
3378,Control,65+,Bachelor's,0.74,0,0
3379,Control,18-29,Graduate,0.35,0,1
3380,Control,30-49,Bachelor's,0.52,0,1
3381,Phone Call,30-49,Bachelor's,0.52,0.08,0
3382,Personal Visit,30-49,Bachelor's,0.52,0.12,1
3383,Phone Call,50-64,Bachelor's,0.68,0.08,1
3384,Postcard,65+,Bachelor's,0.74,0.05,1
3385,Personal Visit,18-29,High School,0.35,0.12,0
3386,Personal Visit,50-64,High School,0.68,0.12,1
