district_id,year,incumbent_party,incumbent_spending,challenger_spending,incumbent_vote_share,presidential_vote,median_income,incumbent_scandal,quality_challenger
CD-38-09,2016,Democrat,1030.5,998.1,59.3,59.3,94672.76,False,True
CD-38-09,2018,Democrat,1354.6,1492.3,56.2,59.4,96082.17,False,True
CD-38-09,2020,Republican,753.5,1685.8,49.3,56.8,104144.26,False,False
CD-38-09,2022,Republican,2015.8,1115.4,52.9,52.2,110052.72,False,False
CD-39-01,2012,Republican,603.1,1727.0,45.5,57.0,51925.24,False,True
CD-39-01,2014,Republican,2160.5,678.3,47.6,58.9,63695.03,False,False
CD-39-01,2016,Republican,1742.7,606.0,42.8,53.6,55331.34,False,False
CD-39-01,2018,Republican,652.3,390.5,53.5,59.1,63156.35,False,False
CD-39-01,2020,Republican,2391.7,998.0,52.6,58.2,64098.9,False,False
CD-39-01,2022,Republican,1241.9,1668.3,39.8,58.6,62852.25,True,False
CD-39-02,2012,Democrat,820.8,903.3,44.0,29.9,93987.24,False,True
CD-39-02,2014,Democrat,2430.9,647.3,41.6,36.5,90716.55,False,True
CD-39-02,2016,Democrat,2129.8,1759.0,46.4,35.7,100569.5,False,False
CD-39-02,2018,Republican,1448.6,961.7,59.7,37.3,108443.26,False,True
CD-39-02,2020,Republican,2242.1,1693.6,62.1,37.7,107204.1,True,False
CD-39-02,2022,Democrat,2048.0,700.6,42.6,33.7,117008.65,False,False
CD-39-03,2012,Republican,1548.0,1509.5,60.6,30.9,96352.41,False,True
CD-39-03,2014,Republican,472.6,830.2,68.5,39.5,99996.8,False,True
CD-39-03,2016,Republican,780.1,1576.8,59.7,42.3,104965.38,False,True
CD-39-03,2018,Democrat,1281.5,411.2,48.0,37.6,108913.64,False,False
CD-39-03,2020,Democrat,2018.5,1672.3,46.2,43.8,111581.5,False,False
CD-39-03,2022,Democrat,1132.4,1211.2,49.2,35.0,114203.62,False,False
CD-39-04,2012,Democrat,1986.6,1375.8,52.1,46.0,101939.16,False,False
CD-39-04,2014,Democrat,826.0,1381.6,46.0,47.2,104707.3,False,False
CD-39-04,2016,Democrat,2424.3,1181.1,50.8,44.2,108548.44,False,False
CD-39-04,2018,Democrat,1672.6,1785.6,50.4,49.2,117356.39,False,True
CD-39-04,2020,Democrat,2210.3,1084.6,53.5,44.2,117148.31,False,False
CD-39-04,2022,Republican,2418.5,1435.0,55.0,40.9,125842.2,False,False
CD-39-05,2012,Republican,1140.3,1344.9,64.2,38.7,50460.36,False,True
CD-39-05,2014,Republican,2234.3,1492.7,66.6,28.3,57381.54,False,False
CD-39-05,2016,Republican,2159.9,954.2,70.8,39.9,54594.21,False,False
CD-39-05,2018,Republican,769.3,1368.4,55.4,33.4,53326.58,True,True
CD-39-05,2020,Republican,2396.7,1292.8,63.0,34.8,52041.56,True,False
CD-39-05,2022,Republican,1639.5,626.0,65.9,32.4,58282.67,False,True
CD-39-06,2012,Democrat,2226.6,899.0,40.3,42.7,41863.62,True,True
CD-39-06,2014,Democrat,1900.8,1658.4,36.1,42.5,46499.8,True,True
CD-39-06,2016,Democrat,695.3,369.3,54.7,44.2,44129.76,False,False
CD-39-06,2018,Democrat,1419.0,1670.6,40.7,42.3,50879.11,False,True
CD-39-06,2020,Democrat,669.3,326.8,51.8,44.4,55646.36,False,False
CD-39-06,2022,Democrat,1899.2,1171.3,53.9,40.2,46787.09,False,False
CD-39-07,2012,Democrat,2398.4,954.5,56.4,42.0,103806.8,False,False
CD-39-07,2014,Democrat,624.7,361.0,51.1,46.8,114618.87,False,False
CD-39-07,2016,Republican,1060.2,311.3,56.9,47.8,118192.8,False,False
CD-39-07,2018,Democrat,570.1,244.0,52.7,44.7,121454.02,False,True
CD-39-07,2020,Democrat,495.5,1000.7,47.3,42.5,128549.3,False,True
CD-39-07,2022,Democrat,1756.4,1124.5,51.0,47.7,127769.28,False,True
CD-39-08,2012,Democrat,671.8,1247.0,51.2,48.2,54969.62,False,False
CD-39-08,2014,Democrat,1242.2,1665.0,57.5,59.1,64060.7,False,False
CD-39-08,2016,Democrat,626.5,1079.1,53.3,51.7,63771.82,False,False
CD-39-08,2018,Democrat,768.9,1467.1,47.8,51.1,66337.79,False,True
CD-39-08,2020,Democrat,2249.5,273.2,61.2,47.7,64927.29,False,False
CD-39-08,2022,Democrat,1435.6,450.5,51.5,50.7,67641.53,False,True
CD-39-09,2012,Democrat,1740.7,207.0,67.4,58.7,46727.76,False,False
CD-39-09,2014,Democrat,850.9,1580.4,65.2,57.4,52498.22,False,False
CD-39-09,2016,Democrat,400.5,569.5,57.6,60.6,50120.04,False,True
CD-39-09,2018,Democrat,1345.7,267.6,65.0,56.5,52578.77,False,False
CD-39-09,2020,Democrat,1652.4,309.7,68.7,59.6,53836.33,False,False
CD-39-09,2022,Democrat,1862.1,996.3,70.0,67.1,62579.89,False,False
CD-40-01,2012,Republican,647.6,1205.9,44.3,54.3,98487.85,False,True
CD-40-01,2014,Republican,606.1,1080.5,48.3,54.2,104333.83,False,False
CD-40-01,2016,Republican,1963.6,286.6,52.8,56.2,101707.95,False,False
CD-40-01,2018,Republican,1424.9,925.7,50.3,60.3,114756.76,False,True
CD-40-01,2020,Republican,905.0,1767.4,49.8,53.9,117213.4,False,False
CD-40-01,2022,Republican,2155.4,1453.1,51.4,63.3,115412.1,False,False
CD-40-02,2012,Republican,1272.8,610.6,54.6,55.6,97674.48,False,False
CD-40-02,2014,Republican,569.7,1229.3,56.1,48.9,99227.23,False,False
CD-40-02,2016,Republican,2314.0,1193.1,51.0,49.3,108130.72,True,False
CD-40-02,2018,Democrat,1928.7,1303.0,61.3,52.6,106275.44,False,False
CD-40-02,2020,Democrat,1744.6,329.3,54.6,52.3,111753.46,False,True
CD-40-02,2022,Democrat,1944.0,990.6,58.8,56.2,114208.29,False,False
CD-40-03,2012,Democrat,1015.3,1210.6,42.5,41.1,104691.8,False,False
CD-40-03,2014,Democrat,1578.7,1458.3,52.2,39.9,109858.39,False,False
CD-40-03,2016,Democrat,1212.2,919.6,48.8,40.5,114073.58,False,False
CD-40-03,2018,Democrat,1342.3,511.5,44.2,41.4,119390.55,False,True
CD-40-03,2020,Democrat,923.0,771.8,44.4,44.8,121810.74,False,True
CD-40-03,2022,Democrat,850.4,1458.8,44.0,40.7,125825.3,False,False
CD-40-04,2012,Democrat,470.3,417.6,48.2,41.7,46312.12,False,False
CD-40-04,2014,Democrat,1592.4,1780.4,48.0,39.1,43458.73,False,False
CD-40-04,2016,Democrat,1737.3,344.2,43.8,45.7,47361.11,True,False
CD-40-04,2018,Democrat,1136.0,1311.8,38.6,44.8,50904.68,True,True
CD-40-04,2020,Democrat,478.2,1360.2,48.0,42.1,53010.82,False,False
CD-40-04,2022,Democrat,1442.7,1667.5,53.3,42.6,55948.4,False,True
CD-40-05,2012,Democrat,2142.1,1681.1,50.6,39.5,62865.32,False,False
CD-40-05,2014,Democrat,1947.6,300.2,43.1,37.1,65352.09,False,True
CD-40-05,2016,Democrat,689.6,1710.5,38.4,38.4,64161.56,False,False
CD-40-05,2018,Democrat,1349.3,368.7,46.8,33.6,72300.64,False,False
CD-40-05,2020,Democrat,1271.6,587.4,49.7,32.4,69761.36,False,False
CD-40-05,2022,Democrat,1037.3,424.0,49.1,40.3,76405.4,False,False
CD-40-06,2012,Republican,2356.1,945.1,53.9,56.6,71634.07,False,False
CD-40-06,2014,Republican,1018.3,1127.8,52.2,55.0,78000.47,False,False
CD-40-06,2016,Democrat,1392.2,1003.9,63.2,57.4,77619.62,False,False
CD-40-06,2018,Democrat,1268.1,952.3,65.4,55.9,82656.51,False,False
CD-40-06,2020,Democrat,1460.0,375.9,60.2,58.0,83282.19,False,False
CD-40-06,2022,Democrat,1820.5,338.7,57.4,60.0,88607.34,False,True
CD-40-07,2012,Republican,1158.1,273.0,66.3,45.5,43648.79,False,False
CD-40-07,2014,Republican,1598.9,1284.0,68.2,36.8,43587.27,False,False
CD-40-07,2016,Republican,1520.3,780.0,64.0,37.6,42269.27,False,False
CD-40-07,2018,Republican,1199.1,237.0,60.0,35.3,47781.42,False,False
CD-40-07,2020,Republican,665.7,1270.1,60.1,37.1,53300.07,False,True
CD-40-07,2022,Republican,1353.2,1059.0,64.4,41.4,48749.23,False,False
CD-40-08,2012,Republican,693.4,675.3,49.9,56.8,70964.79,False,True
CD-40-08,2014,Democrat,1007.2,836.1,61.6,58.2,75731.54,False,False
CD-40-08,2016,Democrat,1214.7,1200.1,62.3,59.0,76379.22,False,False
CD-40-08,2018,Democrat,2215.0,797.1,61.7,60.8,76240.24,False,False
CD-40-08,2020,Democrat,2338.4,955.4,59.2,50.7,80170.33,False,True
CD-40-08,2022,Democrat,1090.5,1449.9,57.3,64.4,84327.61,False,True
CD-40-09,2012,Democrat,650.8,1140.6,49.0,42.3,84170.5,False,False
CD-40-09,2014,Republican,524.0,1692.6,58.7,39.8,89933.82,False,True
CD-40-09,2016,Republican,732.5,1353.2,63.9,43.3,90556.38,False,False
CD-40-09,2018,Republican,1210.0,1004.8,63.3,43.6,94564.16,False,False
CD-40-09,2020,Republican,1755.2,335.6,66.1,45.2,101179.87,False,False
CD-40-09,2022,Democrat,2478.3,223.0,54.9,40.4,103567.55,False,False
CD-41-01,2012,Democrat,1845.0,1582.5,59.8,53.2,112331.8,False,False
CD-41-01,2014,Democrat,1245.2,493.2,63.7,47.0,121966.59,False,False
CD-41-01,2016,Democrat,951.6,972.0,58.3,56.5,127230.38,False,False
CD-41-01,2018,Democrat,2042.6,1775.8,57.7,51.0,125714.84,False,False
CD-41-01,2020,Democrat,1009.8,1643.9,53.8,52.8,137243.0,False,True
CD-41-01,2022,Democrat,1853.2,1002.2,55.8,58.8,131154.52,False,False
CD-41-02,2012,Democrat,1969.2,1423.8,64.1,56.1,112364.18,False,False
CD-41-02,2014,Democrat,2076.0,1597.1,59.7,56.7,113375.98,False,False
CD-41-02,2016,Democrat,2017.9,1556.3,61.0,59.4,120303.67,False,False
CD-41-02,2018,Democrat,461.7,1025.1,68.7,60.6,119834.5,False,False
CD-41-02,2020,Democrat,876.5,677.6,66.1,53.8,123126.09,False,False
CD-41-02,2022,Democrat,1683.8,776.9,58.8,63.7,135477.72,True,True
CD-41-03,2012,Republican,1595.5,1166.4,59.5,43.7,94131.68,False,True
CD-41-03,2014,Republican,1296.2,738.2,57.8,47.7,99985.68,False,False
CD-41-03,2016,Democrat,1370.9,1333.7,54.8,45.7,104287.64,False,True
CD-41-03,2018,Democrat,1337.4,1230.3,53.6,45.9,115210.97,False,True
CD-41-03,2020,Democrat,2337.9,515.1,58.4,51.3,108351.96,False,False
CD-41-03,2022,Democrat,521.5,1623.2,56.0,47.5,116427.0,False,False
CD-41-04,2012,Republican,1627.3,1085.6,52.6,52.1,76557.97,False,False
CD-41-04,2014,Republican,966.8,757.7,54.5,57.9,69265.24,False,False
CD-41-04,2016,Republican,2175.7,597.2,55.7,56.9,73697.61,False,True
CD-41-04,2018,Republican,1116.9,680.3,52.0,57.2,85078.78,False,False
CD-41-04,2020,Republican,953.7,1440.1,52.3,51.2,88150.09,False,False
CD-41-04,2022,Republican,1380.0,719.4,54.0,55.3,89876.29,False,False
CD-41-05,2012,Republican,2379.8,1079.2,71.0,35.9,75965.43,False,False
CD-41-05,2014,Republican,2200.3,1602.1,57.3,35.1,73210.95,False,True
CD-41-05,2016,Republican,433.2,1377.1,62.8,43.8,80815.15,False,True
CD-41-05,2018,Republican,1290.1,1653.2,64.2,38.5,80600.2,False,True
CD-41-05,2020,Democrat,1270.6,1251.5,51.4,41.2,83517.22,False,False
CD-41-05,2022,Democrat,584.0,449.7,52.0,41.0,84420.87,False,False
CD-41-06,2012,Republican,1621.4,588.8,46.8,43.5,74297.98,True,False
CD-41-06,2014,Republican,1274.7,207.5,58.5,50.0,77682.34,False,False
CD-41-06,2016,Democrat,2200.0,1128.7,54.1,53.5,84453.51,False,True
CD-41-06,2018,Democrat,697.7,1394.7,51.7,47.8,85933.21,False,False
CD-41-06,2020,Democrat,789.5,1188.2,53.2,42.6,87098.16,False,False
CD-41-06,2022,Democrat,1840.0,1460.9,48.9,49.6,86731.24,False,True
CD-41-07,2012,Republican,2213.6,1341.8,66.9,37.2,50986.79,False,True
CD-41-07,2014,Republican,1250.2,1268.9,70.0,37.0,51899.87,False,False
CD-41-07,2016,Republican,1664.2,1357.7,67.8,40.8,51353.88,False,False
CD-41-07,2018,Democrat,2187.3,1695.7,41.4,38.5,65428.45,False,False
CD-41-07,2020,Republican,479.9,1746.1,62.7,41.4,58442.22,False,False
CD-41-07,2022,Republican,1467.9,603.2,72.1,34.2,65556.59,False,False
CD-41-08,2012,Democrat,1947.7,1304.5,48.7,41.1,83364.24,False,True
CD-41-08,2014,Democrat,2356.4,758.4,49.0,49.9,92467.18,False,True
CD-41-08,2016,Republican,714.1,403.7,66.6,39.6,87438.23,False,False
CD-41-08,2018,Republican,2297.4,817.7,64.9,42.8,89575.87,False,False
CD-41-08,2020,Republican,2070.8,367.5,58.2,43.7,92237.09,False,True
CD-41-08,2022,Republican,1551.0,1527.0,56.9,39.7,98353.6,False,True
CD-41-09,2012,Democrat,1355.1,738.9,51.1,46.7,48945.72,False,True
CD-41-09,2014,Democrat,750.2,1746.3,50.8,52.1,46647.31,False,False
CD-41-09,2016,Democrat,1528.0,608.8,59.7,44.1,51609.56,False,False
CD-41-09,2018,Democrat,2217.9,1418.1,56.2,48.8,53798.66,False,False
CD-41-09,2020,Democrat,1456.7,1701.0,50.6,42.9,52411.0,False,True
CD-41-09,2022,Democrat,987.0,713.6,55.6,46.9,52534.53,False,False
CD-42-01,2012,Democrat,1376.2,821.1,45.4,40.3,68422.66,False,False
CD-42-01,2014,Democrat,2224.4,774.6,47.0,40.4,74489.81,True,False
CD-42-01,2016,Republican,2237.3,1558.4,67.4,46.4,78962.67,False,False
CD-42-01,2018,Republican,1037.0,1698.3,52.1,43.1,78809.86,True,True
CD-42-01,2020,Republican,1265.8,218.6,59.3,43.5,78563.01,False,False
CD-42-01,2022,Republican,1563.5,841.1,58.8,43.3,80279.12,False,True
CD-42-02,2012,Republican,2218.3,1463.8,50.3,62.0,39137.4,False,False
CD-42-02,2014,Democrat,1735.0,1740.4,41.5,62.1,38299.55,True,True
CD-42-02,2016,Democrat,936.6,267.2,58.8,54.5,41063.01,False,False
CD-42-02,2018,Democrat,1953.8,1633.3,61.8,64.1,46088.14,False,False
CD-42-02,2020,Democrat,618.3,392.7,55.4,59.8,46853.13,False,True
CD-42-02,2022,Democrat,2402.0,757.8,53.4,58.9,49563.78,False,True
CD-42-03,2012,Republican,476.0,1189.0,51.7,53.7,115871.26,False,True
CD-42-03,2014,Republican,897.9,318.3,52.0,51.0,121659.32,False,False
CD-42-03,2016,Republican,2376.4,1086.6,51.8,49.1,124737.01,False,True
CD-42-03,2018,Republican,2407.0,209.0,52.3,52.5,128607.26,False,False
CD-42-03,2020,Republican,2000.1,1639.8,37.4,50.5,129438.44,True,True
CD-42-03,2022,Republican,554.2,928.2,50.8,57.9,140058.3,False,False
CD-42-04,2012,Republican,1773.3,449.9,59.3,45.0,47674.18,False,False
CD-42-04,2014,Republican,1753.6,1784.8,60.5,46.4,52219.63,False,False
CD-42-04,2016,Republican,2033.5,1740.9,49.1,42.8,56786.36,True,True
CD-42-04,2018,Republican,1935.5,1385.4,64.5,45.5,58208.05,False,False
CD-42-04,2020,Republican,1725.2,1794.3,58.0,45.9,65832.53,False,False
CD-42-04,2022,Republican,1471.7,1720.6,56.1,38.9,64341.58,False,False
CD-42-05,2012,Democrat,1327.9,1230.9,55.9,53.7,81576.99,False,True
CD-42-05,2014,Democrat,1295.4,1744.3,51.5,50.4,86415.82,False,True
CD-42-05,2016,Democrat,1181.6,1187.6,45.5,49.2,89407.68,True,False
CD-42-05,2018,Democrat,682.4,1032.9,60.0,52.6,93385.5,False,True
CD-42-05,2020,Democrat,795.3,1486.8,53.8,50.1,94335.79,False,False
CD-42-05,2022,Democrat,1981.2,218.3,54.7,49.6,101779.52,False,False
CD-42-06,2012,Democrat,634.2,1504.3,56.1,52.2,61541.14,False,False
CD-42-06,2014,Democrat,705.5,271.8,58.7,52.6,67478.14,False,False
CD-42-06,2016,Republican,1942.1,1791.8,49.7,51.3,72581.84,False,True
CD-42-06,2018,Republican,1584.7,1405.3,54.2,50.1,73094.05,False,False
CD-42-06,2020,Republican,1015.0,1521.8,56.4,56.7,76013.46,False,False
CD-42-06,2022,Republican,2488.2,1387.6,52.3,53.0,70771.14,False,False
CD-42-07,2012,Democrat,845.9,803.2,45.8,38.2,47846.87,False,False
CD-42-07,2014,Democrat,1781.9,759.1,49.1,34.9,44583.18,False,False
CD-42-07,2016,Democrat,1594.1,760.8,44.5,40.6,51602.2,False,True
CD-42-07,2018,Democrat,1069.5,494.4,45.6,35.6,56335.97,False,True
CD-42-07,2020,Republican,1251.7,642.1,66.2,39.3,53952.77,False,False
CD-42-07,2022,Republican,535.1,414.4,65.3,34.8,55145.31,False,False
CD-42-08,2012,Republican,738.8,1402.5,44.6,58.9,46037.78,False,True
CD-42-08,2014,Republican,2263.2,1506.7,47.4,55.5,47012.15,False,True
CD-42-08,2016,Republican,1181.2,248.9,49.1,60.8,50752.69,False,False
CD-42-08,2018,Republican,2468.8,1472.1,47.8,59.6,45254.99,False,True
CD-42-08,2020,Republican,996.3,1090.6,38.0,54.7,56088.6,True,False
CD-42-08,2022,Republican,618.9,242.7,41.0,61.0,55975.87,False,True
CD-42-09,2012,Democrat,1898.0,816.5,52.2,35.1,84270.14,False,False
CD-42-09,2014,Democrat,694.3,590.6,42.1,37.2,79899.86,False,False
CD-42-09,2016,Democrat,1040.5,1670.8,43.6,39.5,84882.37,False,True
CD-42-09,2018,Democrat,1552.6,831.0,40.2,33.2,82379.32,False,False
CD-42-09,2020,Democrat,2182.4,728.8,41.7,37.2,89557.36,False,True
CD-42-09,2022,Republican,1309.3,1358.0,59.9,35.3,95049.53,False,True
CD-43-01,2012,Republican,1749.6,1118.0,64.1,39.4,77140.88,False,False
CD-43-01,2014,Republican,1564.0,1226.7,63.4,44.2,88389.99,False,False
CD-43-01,2016,Republican,1841.3,698.1,68.3,38.3,83226.19,False,False
CD-43-01,2018,Republican,1449.2,745.9,54.7,45.8,92151.71,True,False
CD-43-01,2020,Republican,2111.7,236.3,64.2,42.0,91417.35,False,False
CD-43-01,2022,Republican,2122.8,566.4,62.1,37.7,98900.8,False,True
CD-43-02,2012,Republican,527.8,507.9,58.2,48.3,63547.23,False,False
CD-43-02,2014,Democrat,813.4,312.1,54.7,47.8,67567.03,False,True
CD-43-02,2016,Democrat,2415.0,795.1,52.4,51.9,65172.98,False,True
CD-43-02,2018,Democrat,2181.3,1205.0,57.1,50.6,64370.74,False,False
CD-43-02,2020,Democrat,2223.9,803.5,52.0,48.3,69648.48,False,True
CD-43-02,2022,Democrat,970.1,1441.2,46.6,50.2,76209.61,True,False
CD-43-03,2012,Republican,2409.4,1487.2,49.0,55.1,96530.55,False,True
CD-43-03,2014,Republican,2465.1,860.9,49.1,58.0,100737.06,False,False
CD-43-03,2016,Republican,456.5,779.3,49.9,61.7,99810.27,False,False
CD-43-03,2018,Republican,410.0,1357.6,44.3,61.4,105324.69,False,True
CD-43-03,2020,Republican,1026.3,248.4,50.3,56.0,107563.59,False,False
CD-43-03,2022,Republican,719.7,1284.3,37.7,61.3,112985.66,True,False
CD-43-04,2012,Republican,1535.6,1418.3,67.2,38.1,52131.57,False,False
CD-43-04,2014,Republican,818.6,848.9,69.6,32.7,49428.29,False,False
CD-43-04,2016,Republican,1666.2,799.6,64.3,35.7,50349.13,False,True
CD-43-04,2018,Democrat,1485.5,1423.4,45.7,28.5,56775.37,False,False
CD-43-04,2020,Democrat,496.7,919.9,47.8,41.4,58921.51,False,False
CD-43-04,2022,Democrat,1134.8,698.3,48.1,34.8,60899.75,False,False
CD-43-05,2012,Republican,2186.8,1571.3,46.1,56.3,95767.01,False,False
CD-43-05,2014,Republican,2011.5,953.3,44.0,62.8,96185.9,False,True
CD-43-05,2016,Republican,671.9,239.6,42.2,62.2,96167.47,False,True
CD-43-05,2018,Republican,1272.8,1606.8,44.7,59.3,102946.17,False,True
CD-43-05,2020,Republican,1680.3,1193.4,56.8,54.5,106856.05,False,False
CD-43-05,2022,Republican,600.7,1575.0,47.2,57.0,114751.76,False,False
CD-43-06,2012,Democrat,1577.5,813.3,47.4,52.0,114928.23,True,True
CD-43-06,2014,Democrat,2038.4,1685.4,63.1,55.1,121283.27,False,False
CD-43-06,2016,Democrat,474.2,411.4,56.2,56.7,124427.21,True,False
CD-43-06,2018,Democrat,1938.4,1058.9,61.9,58.5,131882.8,False,True
CD-43-06,2020,Democrat,648.4,556.1,59.8,57.5,133072.85,False,False
CD-43-06,2022,Democrat,559.6,1416.3,54.1,58.2,139242.02,True,False
CD-43-07,2012,Democrat,1595.9,1572.6,56.4,52.9,54834.95,False,False
CD-43-07,2014,Democrat,1011.3,1204.5,55.2,56.5,65987.1,False,False
CD-43-07,2016,Democrat,1940.5,962.2,58.1,44.7,69646.38,False,True
CD-43-07,2018,Democrat,1063.8,744.6,61.7,55.4,73846.3,False,False
CD-43-07,2020,Democrat,2250.6,1128.4,56.0,49.0,72404.53,False,True
CD-43-07,2022,Democrat,2138.1,1021.7,60.1,54.1,77141.52,False,False
CD-43-08,2012,Republican,690.8,285.1,55.9,46.5,52724.63,False,True
CD-43-08,2014,Republican,1959.7,1793.7,61.9,42.1,58388.1,False,False
CD-43-08,2016,Republican,2455.8,1083.2,61.6,42.4,61389.27,False,False
CD-43-08,2018,Republican,1360.1,860.5,65.1,43.1,58343.14,False,False
CD-43-08,2020,Republican,1872.3,350.8,57.5,43.3,60058.46,False,False
CD-43-08,2022,Democrat,520.3,507.6,51.9,42.8,68024.23,False,False
CD-43-09,2012,Republican,1620.2,1299.3,55.8,46.1,48490.41,False,True
CD-43-09,2014,Republican,1821.9,511.6,64.5,51.5,55463.87,False,False
CD-43-09,2016,Republican,1861.2,1437.6,60.9,41.4,60713.09,False,True
CD-43-09,2018,Democrat,1770.8,1496.1,44.6,47.2,57733.97,True,False
CD-43-09,2020,Democrat,1376.8,1582.2,44.8,47.3,62338.98,False,True
CD-43-09,2022,Democrat,518.3,749.3,50.9,40.5,68397.59,False,True
CD-44-01,2012,Democrat,1506.4,1506.0,62.7,62.3,115432.7,False,False
CD-44-01,2014,Democrat,438.2,783.1,71.0,67.2,121576.97,False,False
CD-44-01,2016,Republican,585.1,284.9,44.5,64.2,122622.36,False,False
CD-44-01,2018,Democrat,1650.7,1150.4,64.6,64.5,121612.41,False,True
CD-44-01,2020,Democrat,2391.7,335.0,67.1,61.4,128262.16,False,True
CD-44-01,2022,Democrat,1245.0,1528.1,67.8,63.5,136386.6,False,False
CD-44-02,2012,Republican,938.0,361.5,55.4,47.2,83978.54,False,False
CD-44-02,2014,Republican,643.4,657.3,54.6,45.2,84367.19,True,False
CD-44-02,2016,Republican,1024.1,1694.5,54.0,45.7,88586.72,False,True
CD-44-02,2018,Democrat,902.7,965.5,49.2,40.5,96746.94,False,True
CD-44-02,2020,Democrat,1510.2,977.3,56.1,50.1,98789.17,False,False
CD-44-02,2022,Democrat,1802.8,218.0,41.9,51.9,99301.96,True,True
CD-44-03,2012,Democrat,731.2,1509.1,58.3,51.0,84887.64,False,False
CD-44-03,2014,Democrat,1740.0,695.9,48.9,46.2,87499.79,True,False
CD-44-03,2016,Democrat,2496.4,1429.9,55.0,49.3,90843.8,False,True
CD-44-03,2018,Democrat,1115.3,1404.6,55.0,52.2,95283.89,False,False
CD-44-03,2020,Democrat,1577.7,1613.5,54.7,44.3,97705.54,False,False
CD-44-03,2022,Democrat,1712.0,1221.9,49.4,54.2,97602.06,False,True
CD-44-04,2012,Democrat,861.8,734.2,50.9,39.2,63512.54,False,True
CD-44-04,2014,Democrat,2197.4,1740.4,46.4,44.3,60861.95,False,False
CD-44-04,2016,Democrat,480.0,1446.4,52.2,43.6,60223.73,False,False
CD-44-04,2018,Democrat,1376.6,1558.9,40.1,43.1,59711.9,True,True
CD-44-04,2020,Democrat,1265.2,1712.9,49.6,38.6,73478.26,False,False
CD-44-04,2022,Democrat,1410.2,1116.7,50.0,43.2,70692.5,False,False
CD-44-05,2012,Republican,2257.2,334.3,54.1,46.6,55520.06,False,False
CD-44-05,2014,Republican,754.6,1469.0,51.8,47.8,63260.53,False,True
CD-44-05,2016,Republican,497.2,1159.4,58.8,43.3,58336.39,False,False
CD-44-05,2018,Republican,1800.1,517.1,62.8,44.6,64460.54,False,False
CD-44-05,2020,Republican,2407.8,1796.0,60.6,45.6,65478.06,False,False
CD-44-05,2022,Democrat,2472.7,1625.0,53.5,52.2,68913.61,False,False
CD-44-06,2012,Republican,2113.6,1302.1,60.7,36.4,97401.39,True,False
CD-44-06,2014,Republican,2286.4,1598.7,65.9,35.2,101397.05,False,True
CD-44-06,2016,Republican,2406.0,951.3,65.0,36.7,105290.36,False,True
CD-44-06,2018,Republican,418.3,643.8,58.6,35.3,110624.53,False,True
CD-44-06,2020,Democrat,1155.6,545.9,46.3,33.4,109875.85,False,False
CD-44-06,2022,Democrat,1817.7,811.4,38.0,25.8,113229.36,True,True
CD-44-07,2012,Republican,2218.9,1650.6,49.7,54.5,91369.03,False,False
CD-44-07,2014,Republican,1572.0,794.8,47.6,59.6,86228.28,False,False
CD-44-07,2016,Republican,1846.3,1406.1,48.4,62.3,94443.62,False,False
CD-44-07,2018,Republican,1901.2,1288.1,52.2,67.4,99125.68,False,False
CD-44-07,2020,Republican,1673.5,201.1,48.9,59.5,107652.45,False,False
CD-44-07,2022,Democrat,469.0,1176.9,54.2,62.7,98053.72,False,True
CD-44-08,2012,Democrat,757.7,1133.9,49.4,47.7,112969.08,False,False
CD-44-08,2014,Democrat,1301.0,662.9,60.8,48.3,114856.68,False,False
CD-44-08,2016,Democrat,1680.0,849.0,56.4,45.7,122469.39,False,False
CD-44-08,2018,Republican,1299.4,293.1,57.6,48.7,126775.79,False,True
CD-44-08,2020,Republican,1909.8,702.3,55.0,52.9,128120.6,False,True
CD-44-08,2022,Republican,1621.0,815.8,61.8,42.6,135318.68,False,False
CD-44-09,2012,Democrat,1110.9,371.5,64.2,64.5,78706.93,False,False
CD-44-09,2014,Democrat,2334.8,595.5,67.7,63.8,83764.23,False,False
CD-44-09,2016,Democrat,1879.5,460.1,73.0,60.8,85751.58,False,False
CD-44-09,2018,Democrat,1457.8,656.3,66.0,62.7,86819.38,False,False
CD-44-09,2020,Democrat,1756.6,916.5,62.0,65.0,92071.03,False,False
CD-44-09,2022,Democrat,1799.1,373.6,66.3,63.5,94509.39,False,False
CD-45-01,2012,Democrat,1710.7,1154.2,57.8,45.5,57506.28,False,False
CD-45-01,2014,Democrat,763.7,430.3,50.4,42.9,54602.11,False,True
CD-45-01,2016,Democrat,656.4,415.8,51.6,44.4,58050.56,False,False
CD-45-01,2018,Democrat,641.1,1160.7,50.9,47.2,59087.51,False,False
CD-45-01,2020,Democrat,1884.1,1198.8,45.5,45.0,64818.64,False,True
CD-45-01,2022,Democrat,476.9,568.7,45.6,46.6,62330.3,True,False
CD-45-02,2012,Republican,874.8,682.6,49.3,64.4,49106.32,False,False
CD-45-02,2014,Republican,2457.9,1150.1,50.2,57.9,52038.38,False,False
CD-45-02,2016,Republican,420.7,886.5,42.2,57.4,52185.71,False,True
CD-45-02,2018,Republican,1039.8,1466.4,34.1,57.3,62191.53,True,True
CD-45-02,2020,Republican,906.3,1510.8,42.6,54.9,57446.72,False,True
CD-45-02,2022,Republican,1415.5,1662.7,43.7,58.2,60931.29,False,True
CD-45-03,2012,Republican,1689.8,533.1,57.1,58.2,107676.34,False,False
